Ticker,Description,Price,Open,High,Low,Change %,Change,Volume,Pre-market Volume,Pre-market Change,Pre-market Change %,Post-market Volume,Post-market Change,Post-market Change %,Exponential Moving Average (5),Exponential Moving Average (10),Exponential Moving Average (20),Exponential Moving Average (30),Exponential Moving Average (50),Exponential Moving Average (100),Exponential Moving Average (200),Simple Moving Average (5),Simple Moving Average (10),Simple Moving Average (20),Simple Moving Average (30),Simple Moving Average (50),Simple Moving Average (100),Simple Moving Average (200),Average True Range (14),Market Capitalization,Sector,Industry,Type,Sub Type,Price Scale,Min Mov,Fractional,Currency
3A,THREE-A RESOURCES BHD,0.895,0.9,0.9,0.895,-0.555555555555556,-0.0050000000000000044,71000,,,,,,,0.8974275494137217,0.8981624118651151,0.8997577916536068,0.8998681249784335,0.8955790539377421,0.8796857309634558,0.863751467601147,0.8970000000000002,0.8999999999999998,0.8997499999999994,0.904333333333335,0.9044999999999994,0.8734500000000003,0.8450500000000009,0.01232406940958135,441208097,Consumer Non-Durables,Food: Specialty/Candy,stock,common,1000,5,false,MYR
AASIA,ASTRAL ASIA BHD,0.105,0.105,0.105,0.105,0,0,4000,,,,,,,0.10935078840628387,0.11044046739424629,0.11142055927417659,0.11174759165930317,0.11188582491608667,0.11219342486805714,0.1127975791368328,0.11100000000000002,0.10999999999999996,0.11175000000000002,0.11383333333333338,0.11110000000000014,0.1119000000000002,0.11384999999999984,0.004498430551842513,69298267,Process Industries,Agricultural Commodities/Milling,stock,common,1000,5,false,MYR
AAX,AIRASIA X BERHAD,1.57,1.63,1.7,1.53,-3.0864197530864224,-0.050000000000000044,13228300,,,,,,,1.5378360934768676,1.4740428507476933,1.4136956556621088,1.4041491987716102,1.439314045901885,1.5683510855605336,1.6428387533747353,1.5380000000000007,1.4539999999999995,1.3555000000000006,1.3510000000000006,1.3936000000000004,1.6009000000000009,1.9083499999999995,0.07945929499443892,724257962,Transportation,Airlines,stock,common,1000,5,false,MYR
ABFMY1,ABF MALAYSIA BOND INDEX FUND,1.233,1.233,1.233,1.233,0,0,0,,,,,,,1.219707556969988,1.2169483429413546,1.220228411626764,1.2227751573706256,1.2245217045802856,1.2218449649917789,1.2128395780772456,1.207600000000003,1.2142999999999948,1.221849999999998,1.226500000000001,1.2286200000000005,1.2250500000000009,1.2112499999999986,0.008318812078712047,,Miscellaneous,Investment Trusts/Mutual Funds,fund,etf,1000,5,false,MYR
ABLEGLOB,ABLE GLOBAL BERHAD,1.84,1.86,1.86,1.83,-1.0752688172043021,-0.020000000000000018,377400,,,,,,,1.8092158264759601,1.7806695680563562,1.7571425882094647,1.7405310454940306,1.7049106067001731,1.6214746102529487,1.5233616005442678,1.7980000000000012,1.765000000000002,1.7480000000000016,1.747333333333336,1.7229999999999992,1.6091000000000024,1.4620500000000023,0.042925625297285934,572066765,Process Industries,Containers/Packaging,stock,common,1000,5,false,MYR
ABLEGRP,ABLEGROUP BERHAD,0.11,0.11,0.12,0.105,0,0,2908400,,,,,,,0.11075485582608752,0.11088600396741712,0.1112380124541041,0.11164737739813395,0.11250793120406637,0.11412260262611541,0.11609069275144682,0.11199999999999996,0.11050000000000004,0.11150000000000015,0.11183333333333344,0.11240000000000007,0.11570000000000005,0.11574999999999981,0.003964989658659407,29028982,Non-Energy Minerals,Forest Products,stock,common,1000,5,false,MYR
ABMB,ALLIANCE BANK MALAYSIA BERHAD,3.78,3.84,3.84,3.78,-1.5625000000000013,-0.06000000000000005,1456900,,,,,,,3.819461657299554,3.8143336195171393,3.7853670669370136,3.7547588175505764,3.701553825835485,3.6146686875323035,3.53999210346651,3.836000000000007,3.8179999999999916,3.790499999999992,3.75466666666667,3.689200000000011,3.5682999999999963,3.4987500000000025,0.052510845656506974,5944726742,Finance,Regional Banks,stock,common,1000,5,false,MYR
ACME,ACME HOLDINGS BERHAD,0.2,0.2,0.205,0.195,0,0,361800,,,,,,,0.20245815748953608,0.19986958191194049,0.19596586550134057,0.1950772641789548,0.19736137508690998,0.20709781911188557,0.21543684618972483,0.2049999999999999,0.20000000000000018,0.19175,0.1908333333333334,0.1934000000000001,0.20954999999999988,0.22869999999999988,0.009463276113943205,71751722,Finance,Real Estate Development,stock,common,1000,5,false,MYR
ACO,ACO GROUP BERHAD,0.225,0.225,0.225,0.225,-2.1739130434782625,-0.0050000000000000044,226100,,,,,,,0.22737571001094237,0.22762663899300353,0.22761351441761307,0.22721653270423156,0.22643624788920225,0.2259385598263127,0.22515327924874282,0.22800000000000004,0.2280000000000002,0.22699999999999992,0.22933333333333333,0.22530000000000008,0.22409999999999972,0.22752499999999942,0.008623290348236728,79895402,Distribution Services,Wholesale Distributors,stock,common,1000,5,false,MYR
ADB,AUTOCOUNT DOTCOM BERHAD,0.955,0.97,0.975,0.955,-1.546391752577321,-0.015000000000000013,2137100,,,,,,,0.9743477683812259,0.9788897194456045,0.9621914503735594,0.9352642960110159,0.8839182315525478,0.8038050343064976,0.7363143640488556,0.9790000000000001,0.9924999999999997,0.97325,0.9478333333333333,0.8622999999999998,0.7558,0.699225,0.03259274337602341,542242000,Technology Services,Packaged Software,stock,common,1000,5,false,MYR
ADVCON,ADVANCECON HOLDINGS BERHAD,0.285,0.285,0.285,0.28,5.555555555555539,0.014999999999999958,77600,,,,,,,0.2785671237318824,0.2789536501776928,0.27957096211804905,0.2798781785460455,0.28078773156177494,0.28414443076958906,0.28730607721359325,0.2770000000000009,0.28,0.28050000000000086,0.2801666666666677,0.2794999999999994,0.28375000000000006,0.29787499999999884,0.0073446016997306355,155344681,Industrial Services,Engineering & Construction,stock,common,1000,5,false,MYR
ADVENTA,ADVENTA BHD,0.305,0.295,0.31,0.29,3.3898305084745797,0.010000000000000009,1839600,,,,,,,0.2989137423505601,0.2941708782329976,0.2901070930387699,0.2892174889138567,0.29159940848597427,0.3055289550187813,0.3445830946818963,0.2999999999999999,0.29099999999999976,0.28749999999999976,0.28650000000000037,0.28519999999999995,0.30854999999999994,0.33516428614999966,0.012300137234151338,90143607,Distribution Services,Medical Distributors,stock,common,1000,5,false,MYR
AEM,AE MULTI HOLDINGS BHD,0.135,0.13,0.135,0.13,0,0,422300,,,,,,,0.136054342659549,0.13556969480443493,0.13474340724531692,0.13481739901797082,0.13547200271339588,0.1374762611639787,0.14674023518908916,0.1380000000000001,0.13599999999999993,0.13275000000000012,0.1329999999999999,0.13810000000000022,0.13719999999999985,0.13785000000000072,0.007835474033276535,29207295,Electronic Technology,Electronic Components,stock,common,1000,5,false,MYR
AEMULUS,AEMULUS HOLDINGS BERHAD,0.33,0.335,0.345,0.325,-2.9411764705882377,-0.010000000000000009,6412800,,,,,,,0.33669398659963706,0.33848675162299513,0.34202073845744235,0.3436268510498975,0.3421439926739637,0.3349442104080956,0.33992791721244586,0.33800000000000047,0.3410000000000012,0.33924999999999966,0.35216666666666685,0.34909999999999974,0.3310999999999975,0.3213499999999989,0.01562911159271276,227833973,Electronic Technology,Electronic Equipment/Instruments,stock,common,1000,5,false,MYR
AEON,AEON CO. (M) BHD,1.15,1.15,1.16,1.14,0,0,1516800,,,,,,,1.137248074253069,1.1271869494753015,1.1191867952774635,1.1167411123911732,1.1159829808020099,1.11961434139455,1.1456527655507185,1.1339999999999963,1.1250000000000009,1.1150000000000009,1.1103333333333345,1.1149999999999993,1.1205000000000005,1.1181500000000035,0.023631989919403743,1614599967,Retail Trade,Department Stores,stock,common,1000,5,false,MYR
