Ticker,Description,Price,Open,High,Low,Change %,Change,Volume,Pre-market Volume,Pre-market Change,Pre-market Change %,Post-market Volume,Post-market Change,Post-market Change %,Exponential Moving Average (5),Exponential Moving Average (10),Exponential Moving Average (20),Exponential Moving Average (30),Exponential Moving Average (50),Exponential Moving Average (100),Exponential Moving Average (200),Simple Moving Average (5),Simple Moving Average (10),Simple Moving Average (20),Simple Moving Average (30),Simple Moving Average (50),Simple Moving Average (100),Simple Moving Average (200),Average True Range (14),Market Capitalization,Sector,Industry,Type,Sub Type,Price Scale,Min Mov,Fractional,Currency
3A,THREE-A RESOURCES BHD,0.885,0.89,0.89,0.88,0,0,36100,,,,,,,0.8910056291605022,0.8968722652796192,0.9024011625599085,0.9064984120928921,0.9122523839552422,0.9129366093103138,0.8989640415131983,0.8920000000000006,0.9004999999999997,0.9047499999999994,0.9021666666666684,0.9181999999999984,0.9240500000000001,0.8969500000000009,0.009974563045225756,433854635,Consumer Non-Durables,Food: Specialty/Candy,stock,common,1000,5,false,MYR
99SMART,99 SPEED MART RETAIL HOLDINGS BERHAD,1.89,1.88,1.89,1.86,0.5319148936170218,0.010000000000000009,16948300,,,,,,,1.8886666666666665,,,,,,,1.89,,,,,,,,15792000000,Retail Trade,Food Retail,stock,common,100,1,false,MYR
AASIA,ASTRAL ASIA BHD,0.11,0.11,0.11,0.11,0,0,80000,,,,,,,0.10992714897087053,0.11019945182269025,0.11155103673171854,0.11295383813936906,0.11499530112791233,0.1166145155753131,0.11639744251243163,0.10999999999999996,0.10949999999999997,0.11150000000000004,0.11316666666666662,0.11540000000000013,0.11914999999999999,0.11552499999999988,0.003017892505665489,76159598,Process Industries,Agricultural Commodities/Milling,stock,common,1000,5,false,MYR
AAX,AIRASIA X BERHAD,1.45,1.38,1.54,1.37,6.617647058823518,0.08999999999999986,2511500,,,,,,,1.3621571165091524,1.3380380704649422,1.3350515779529335,1.346099067931032,1.3715692049397423,1.4296780048744597,1.512654241307022,1.3380000000000003,1.3219999999999994,1.3215000000000003,1.329666666666668,1.3812,1.4423000000000017,1.5555499999999984,0.04762516555242357,608019035,Transportation,Airlines,stock,common,100,1,false,MYR
ABFMY1,ABF MALAYSIA BOND INDEX FUND,1.219,1.226,1.226,1.219,-0.5709624796084743,-0.006999999999999895,50900,,,,,,,1.2230471741933084,1.2241488217605232,1.2281239316902675,1.2317322695422,1.235381890231338,1.235630788295993,1.2284702799126888,1.2240000000000038,1.2236999999999945,1.2236499999999986,1.236200000000001,1.242060000000001,1.2369600000000007,1.230624999999998,0.0038415778611226646,,Miscellaneous,Investment Trusts/Mutual Funds,fund,etf,1000,1,false,MYR
ABLEGLOB,ABLE GLOBAL BERHAD,1.95,1.97,1.97,1.93,0,0,30900,,,,,,,1.9577799860706597,1.966095331078146,1.9688355933390314,1.971417472523907,1.9741262199188903,1.9339838784973364,1.8083753129829927,1.9620000000000002,1.973,1.9789999999999992,1.950333333333333,1.9786000000000001,1.9887000000000008,1.775349999999999,0.0551504591544674,599747425,Process Industries,Containers/Packaging,stock,common,100,1,false,MYR
ABLEGRP,ABLEGROUP BERHAD,0.1,0.1,0.1,0.1,5.263157894736847,0.0050000000000000044,26100,,,,,,,0.09767685154083505,0.0976758198355838,0.09889480643868928,0.10044142224746998,0.1031297134834119,0.10711652944149444,0.11093591543280627,0.09699999999999999,0.09750000000000007,0.09850000000000021,0.09950000000000013,0.10440000000000003,0.10915,0.11292499999999972,0.0026378940147904584,25070485,Non-Energy Minerals,Forest Products,stock,common,1000,5,false,MYR
ABMB,ALLIANCE BANK MALAYSIA BERHAD,4.35,4.3,4.36,4.28,1.1627906976744147,0.04999999999999982,493200,,,,,,,4.321157429113907,4.321036661766451,4.303007282232709,4.265543187410622,4.185813172656132,4.031517138610788,3.849479916360828,4.328,4.311999999999989,4.358999999999999,4.280999999999998,4.170200000000011,3.991299999999997,3.759900000000003,0.09114804933656576,6656855911,Finance,Regional Banks,stock,common,100,1,false,MYR
ACME,ACME HOLDINGS BERHAD,0.17,0.165,0.17,0.165,0,0,133900,,,,,,,0.16836553167795193,0.16854670051174858,0.1699368803742001,0.17186140237902606,0.17604849735040212,0.18498844429909322,0.19684307403771317,0.16700000000000004,0.1680000000000002,0.17050000000000004,0.17000000000000004,0.1765000000000002,0.18879999999999997,0.2025249999999999,0.005847590057417103,60988964,Finance,Real Estate Development,stock,common,1000,5,false,MYR
ACO,ACO GROUP BERHAD,0.23,0.23,0.23,0.23,-2.1276595744680753,-0.004999999999999977,207700,,,,,,,0.23094399380815234,0.23119796073377144,0.23312146648894125,0.23627968014268463,0.24086862446210552,0.24253489529108382,0.23848407300225896,0.23000000000000007,0.23299999999999993,0.2302500000000002,0.2331666666666667,0.2491,0.2466999999999996,0.2349500000000001,0.008131792205932152,81632257,Distribution Services,Wholesale Distributors,stock,common,1000,5,false,MYR
ADB,AUTOCOUNT DOTCOM BERHAD,0.965,0.97,0.985,0.965,0,0,138900,,,,,,,0.9509322765905048,0.9531802591574912,0.9753279799282023,0.9999544220587268,1.0306010744331806,1.022884316290859,0.9399653095333405,0.9410000000000002,0.9475000000000009,0.9720000000000004,0.9936666666666661,1.0779999999999996,1.0818500000000002,0.8989500000000001,0.03438486018258328,531232000,Technology Services,Packaged Software,stock,common,1000,5,false,MYR
ADVCON,ADVANCECON HOLDINGS BERHAD,0.245,0.245,0.245,0.24,0,0,53500,,,,,,,0.24990908289282524,0.2521499459522275,0.2551384051485241,0.257540454296629,0.2613913772163843,0.26794226022904294,0.2753161090895247,0.252000000000001,0.2515000000000001,0.25625000000000103,0.2573333333333342,0.2634999999999995,0.2705500000000001,0.277599999999999,0.008218849710860756,140960911,Industrial Services,Engineering & Construction,stock,common,1000,5,false,MYR
ADVENTA,ADVENTA BHD,0.32,0.31,0.33,0.305,14.285714285714276,0.03999999999999998,6822400,,,,,,,0.2933429475445447,0.2888417839250765,0.2892438941454021,0.2918167517473078,0.29666032314252677,0.3037345748063547,0.3227617606859846,0.2869999999999997,0.2865000000000001,0.28799999999999976,0.2900000000000006,0.3000999999999999,0.3096500000000007,0.3097999999999999,0.011905816655574577,85560038,Distribution Services,Medical Distributors,stock,common,1000,5,false,MYR
