Ticker,Description,Price,Open,High,Low,Change %,Change,Volume,Pre-market Volume,Pre-market Change,Pre-market Change %,Post-market Volume,Post-market Change,Post-market Change %,Exponential Moving Average (5),Exponential Moving Average (10),Exponential Moving Average (20),Exponential Moving Average (30),Exponential Moving Average (50),Exponential Moving Average (100),Exponential Moving Average (200),Simple Moving Average (5),Simple Moving Average (10),Simple Moving Average (20),Simple Moving Average (30),Simple Moving Average (50),Simple Moving Average (100),Simple Moving Average (200),Average True Range (14),Market Capitalization,Sector,Industry,Type,Sub Type,Price Scale,Min Mov,Fractional,Currency
3A,THREE-A RESOURCES BHD,0.95,0.94,0.95,0.94,1.0638297872340436,0.010000000000000009,199000,,,,,,,0.947356833052855,0.9453852994566504,0.9411607709798125,0.936942337056607,0.92862216361314,0.9091176591082722,0.885515588502093,0.9490000000000002,0.9454999999999997,0.9402499999999995,0.9411666666666684,0.9244999999999988,0.9100500000000002,0.866850000000001,0.015762785731224856,460817357,Consumer Non-Durables,Food: Specialty/Candy,stock,common,1000,5,false,MYR
AASIA,ASTRAL ASIA BHD,0.125,0.12,0.125,0.12,0,0,191000,,,,,,,0.12619762777004526,0.12728512657656854,0.12728380782023005,0.12609759747843716,0.12349103460712062,0.11957658063940137,0.11687055845406623,0.126,0.128,0.12875000000000003,0.1278333333333333,0.12160000000000014,0.11645000000000003,0.11542499999999979,0.006040832922921459,82497940,Process Industries,Agricultural Commodities/Milling,stock,common,1000,5,false,MYR
AAX,AIRASIA X BERHAD,1.49,1.5,1.5,1.48,-0.6666666666666672,-0.010000000000000009,275800,,,,,,,1.484138090230302,1.4872668441461288,1.4969183232286873,1.4976068329443397,1.4968716571559582,1.5451995058645496,1.6082647484041148,1.4780000000000004,1.4849999999999999,1.4980000000000007,1.5250000000000012,1.4828000000000003,1.4811000000000007,1.7866999999999995,0.040620688515274436,670609222,Transportation,Airlines,stock,common,100,1,false,MYR
ABFMY1,ABF MALAYSIA BOND INDEX FUND,1.245,1.245,1.245,1.245,0,0,0,,,,,,,1.2428178474926692,1.2405859672706456,1.237858885728519,1.2359741903931045,1.2335443332804732,1.2288757156600285,1.2195234286848942,1.2422000000000033,1.2390999999999948,1.2372999999999983,1.2357000000000016,1.2302000000000006,1.2305300000000008,1.217599999999998,0.002272556728338783,,Miscellaneous,Investment Trusts/Mutual Funds,fund,etf,1000,1,false,MYR
ABLEGLOB,ABLE GLOBAL BERHAD,2.06,2.08,2.11,2.06,-0.9615384615384623,-0.020000000000000018,451500,,,,,,,2.079000397667536,2.0957285115546123,2.0884531524052563,2.0589718448992747,1.9907757567751068,1.8497267259398527,1.6845760032076553,2.0760000000000014,2.109000000000002,2.112500000000001,2.092666666666667,1.9682,1.8081000000000031,1.5892000000000022,0.06752674460492443,639730548,Process Industries,Containers/Packaging,stock,common,100,1,false,MYR
ABLEGRP,ABLEGROUP BERHAD,0.115,0.115,0.115,0.115,0,0,10300,,,,,,,0.11437714549020006,0.11490285932713737,0.11518018174369553,0.11497469714137776,0.1145881271405315,0.11464527948249474,0.11579422511062233,0.11399999999999999,0.11500000000000006,0.1155000000000002,0.11566666666666678,0.11360000000000005,0.11359999999999999,0.11544999999999979,0.003920942897512144,30348482,Non-Energy Minerals,Forest Products,stock,common,1000,5,false,MYR
ABMB,ALLIANCE BANK MALAYSIA BERHAD,3.75,3.79,3.79,3.75,-1.0554089709762544,-0.040000000000000036,1593700,,,,,,,3.766149572197263,3.7803705706489366,3.7988100301326817,3.8010115340816992,3.7833609353902826,3.7140124974341298,3.620454766611272,3.764000000000008,3.7659999999999902,3.8269999999999924,3.8183333333333365,3.811000000000013,3.706799999999996,3.554100000000002,0.048530578685711805,5867321518,Finance,Regional Banks,stock,common,100,1,false,MYR
ACME,ACME HOLDINGS BERHAD,0.19,0.19,0.2,0.19,0,0,538300,,,,,,,0.18786720163277398,0.19037715476514383,0.1949115176027639,0.19707764311718723,0.19898203686356672,0.20416067943966268,0.21150982532696597,0.18499999999999991,0.19050000000000022,0.19724999999999998,0.20150000000000007,0.20030000000000014,0.19865,0.22482499999999978,0.00827328890064965,68164134,Finance,Real Estate Development,stock,common,1000,5,false,MYR
ACO,ACO GROUP BERHAD,0.285,0.275,0.295,0.275,3.636363636363619,0.009999999999999953,7887600,,,,,,,0.2709443064914154,0.26370446994454233,0.2544666361787134,0.2487787859701567,0.24218952132215027,0.2352702971096617,0.2304448453790294,0.266,0.264,0.24975000000000006,0.24366666666666675,0.2375000000000001,0.23004999999999964,0.23089999999999955,0.013162460778808598,95527112,Distribution Services,Wholesale Distributors,stock,common,1000,5,false,MYR
ADB,AUTOCOUNT DOTCOM BERHAD,1.3,1.23,1.3,1.23,7.438016528925627,0.09000000000000008,3090900,,,,,,,1.2283837882360809,1.2002649726805712,1.1601160462501359,1.1261666707865752,1.0673683006645633,0.9586245835581743,0.8445998960835214,1.212,1.1940000000000004,1.1555,1.113833333333333,1.0617999999999994,0.9142500000000001,0.78,0.04900398517622256,666105000,Technology Services,Packaged Software,stock,common,100,1,false,MYR
