Ticker,Description,Price,Open,High,Low,Change %,Change,Volume,Pre-market Volume,Pre-market Change,Pre-market Change %,Post-market Volume,Post-market Change,Post-market Change %,Exponential Moving Average (5),Exponential Moving Average (10),Exponential Moving Average (20),Exponential Moving Average (30),Exponential Moving Average (50),Exponential Moving Average (100),Exponential Moving Average (200),Simple Moving Average (5),Simple Moving Average (10),Simple Moving Average (20),Simple Moving Average (30),Simple Moving Average (50),Simple Moving Average (100),Simple Moving Average (200),Average True Range (14),Market Capitalization,Sector,Industry,Type,Sub Type,Price Scale,Min Mov,Fractional,Currency
3A,THREE-A RESOURCES BHD,0.93,0.93,0.935,0.925,0.540540540540541,0.0050000000000000044,705600,,,,,,,0.9142727168712104,0.9079932335564225,0.9066945969321931,0.9084575807193046,0.9125731822716818,0.913025037051718,0.8995504213231519,0.9080000000000006,0.9019999999999998,0.9067499999999994,0.9058333333333353,0.9142999999999983,0.9245500000000001,0.8976750000000009,0.010642661785055522,453463895,Consumer Non-Durables,Food: Specialty/Candy,stock,common,1000,5,false,MYR
99SMART,99 SPEED MART RETAIL HOLDINGS BERHAD,1.99,1.97,2.02,1.95,1.5306122448979604,0.030000000000000027,35580900,,,,,,,1.9499835390946503,1.9140000000000001,,,,,,1.94,1.9140000000000001,,,,,,,16464000000,Retail Trade,Food Retail,stock,common,100,1,false,MYR
AASIA,ASTRAL ASIA BHD,0.11,0.11,0.11,0.105,4.761904761904766,0.0050000000000000044,408000,,,,,,,0.10887449856214726,0.10934557772069331,0.1106085049846221,0.11196043575950203,0.11406823491829586,0.11600890185857406,0.11609733694810341,0.10899999999999996,0.10949999999999996,0.11025000000000003,0.11216666666666662,0.11510000000000015,0.11915,0.11549999999999987,0.0029324767767157445,72697796,Process Industries,Agricultural Commodities/Milling,stock,common,1000,5,false,MYR
AAX,AIRASIA X BERHAD,1.68,1.59,1.68,1.58,7.006369426751584,0.10999999999999988,8400600,,,,,,,1.5557347390635363,1.4766469353405152,1.416541341778396,1.400795233530508,1.4020671143704126,1.4409591120710425,1.5151263499732754,1.5500000000000003,1.4269999999999992,1.3725000000000003,1.358666666666668,1.3904000000000003,1.4552000000000016,1.5439999999999983,0.05551156688210042,701904290,Transportation,Airlines,stock,common,100,1,false,MYR
ABFMY1,ABF MALAYSIA BOND INDEX FUND,1.227,1.227,1.227,1.221,0,0,3300,,,,,,,1.2254290714455918,1.2249256484919604,1.2271888508481925,1.2302016817528534,1.2338641781947806,1.2348180103882989,1.228335379565433,1.2238000000000038,1.2243999999999944,1.2238499999999986,1.2313333333333347,1.2404600000000008,1.2366100000000007,1.231064999999998,0.003777366339325397,,Miscellaneous,Investment Trusts/Mutual Funds,fund,etf,1000,1,false,MYR
ABLEGLOB,ABLE GLOBAL BERHAD,2.02,2.05,2.05,2,0,0,106500,,,,,,,2.0116602441621056,1.9987208160100893,1.9874226446775567,1.9839949945742235,1.9816621748141168,1.9409853689578482,1.8168703087459297,2.0100000000000002,1.9910000000000003,1.9905000000000002,1.9713333333333334,1.9758000000000002,2.000200000000001,1.7903499999999992,0.05787646459576072,621276799,Process Industries,Containers/Packaging,stock,common,100,1,false,MYR
ABLEGRP,ABLEGROUP BERHAD,0.1,0.1,0.1,0.095,0,0,90000,,,,,,,0.09954110647720199,0.09895847646617481,0.09925941387537306,0.10033806439551762,0.10266690899780899,0.10656936713759838,0.11050710855288054,0.09999999999999999,0.09800000000000009,0.09825000000000021,0.09966666666666679,0.10340000000000003,0.10880000000000001,0.1125249999999997,0.002318328065296499,26389985,Non-Energy Minerals,Forest Products,stock,common,1000,5,false,MYR
ABMB,ALLIANCE BANK MALAYSIA BERHAD,4.5,4.47,4.51,4.43,0.671140939597321,0.03000000000000025,2045600,,,,,,,4.43924097365213,4.398078105173806,4.353679547245483,4.309960673482219,4.225492945965869,4.063948263082457,3.8731410344393495,4.432000000000001,4.374999999999989,4.361999999999999,4.3326666666666656,4.2180000000000115,4.017499999999997,3.780300000000003,0.08573327356053871,6920033303,Finance,Regional Banks,stock,common,100,1,false,MYR
ACME,ACME HOLDINGS BERHAD,0.17,0.17,0.175,0.17,3.030303030303033,0.0050000000000000044,1099300,,,,,,,0.16807220378823742,0.16810702151885681,0.16917418250238397,0.17085970382486154,0.1747917872024934,0.18364574790540755,0.19569299638606885,0.168,0.16750000000000023,0.16950000000000004,0.16966666666666672,0.17440000000000022,0.1880999999999999,0.20047499999999993,0.005987297470582305,59195172,Finance,Real Estate Development,stock,common,1000,5,false,MYR
ACO,ACO GROUP BERHAD,0.23,0.235,0.235,0.23,-2.1276595744680753,-0.004999999999999977,76500,,,,,,,0.23154449260407947,0.2313912861398999,0.2325596466200056,0.23512929153857698,0.2394569203735071,0.24167006890775186,0.2382011464656974,0.2310000000000001,0.23049999999999987,0.23075000000000023,0.23300000000000004,0.24259999999999998,0.24664999999999956,0.2349500000000001,0.007304693804498857,81632257,Distribution Services,Wholesale Distributors,stock,common,1000,5,false,MYR
ADB,AUTOCOUNT DOTCOM BERHAD,0.975,0.985,0.985,0.975,-1.0152284263959401,-0.010000000000000009,171600,,,,,,,0.9707397089561491,0.9651052305397376,0.9749862848927312,0.9939044738431703,1.0222270697490694,1.0191151606465336,0.941292235213696,0.9720000000000002,0.9520000000000008,0.9612500000000003,0.9888333333333331,1.0544999999999995,1.0802500000000002,0.9056500000000001,0.028768898158964,542242000,Technology Services,Packaged Software,stock,common,1000,5,false,MYR
ADVCON,ADVANCECON HOLDINGS BERHAD,0.24,0.24,0.24,0.235,0,0,130500,,,,,,,0.24492031267018768,0.24815557649016903,0.25198184962726855,0.25479026471014093,0.2591118523704453,0.2662638749454755,0.27417370810533065,0.24600000000000105,0.24950000000000006,0.253250000000001,0.25600000000000084,0.2610999999999995,0.2690500000000001,0.27672499999999906,0.008626576598081375,138084152,Industrial Services,Engineering & Construction,stock,common,1000,5,false,MYR
