Ticker,Description,Price,Open,High,Low,Change %,Change,Volume,Pre-market Volume,Pre-market Change,Pre-market Change %,Post-market Volume,Post-market Change,Post-market Change %,Exponential Moving Average (5),Exponential Moving Average (10),Exponential Moving Average (20),Exponential Moving Average (30),Exponential Moving Average (50),Exponential Moving Average (100),Exponential Moving Average (200),Simple Moving Average (5),Simple Moving Average (10),Simple Moving Average (20),Simple Moving Average (30),Simple Moving Average (50),Simple Moving Average (100),Simple Moving Average (200),Average True Range (14),Market Capitalization,Sector,Industry,Type,Sub Type,Price Scale,Min Mov,Fractional,Currency
3A,THREE-A RESOURCES BHD,0.9,0.895,0.9,0.895,0.5586592178770954,0.0050000000000000044,122700,,,,,,,0.8982850329424812,0.8984965187987306,0.899780859115168,0.899876633044341,0.8957524243715561,0.8800879937166547,0.8641121495155634,0.8970000000000002,0.8999999999999998,0.8987499999999995,0.9036666666666683,0.9045999999999995,0.8741500000000003,0.845525000000001,0.011800921594611253,438756943,Consumer Non-Durables,Food: Specialty/Candy,stock,common,1000,5,false,MYR
AASIA,ASTRAL ASIA BHD,0.115,0.105,0.12,0.105,9.523809523809533,0.010000000000000009,1478800,,,,,,,0.11123385893752258,0.11126947332256515,0.11176145839092168,0.11195742445547717,0.11200794942918131,0.11224900061324412,0.1128194937722872,0.11300000000000002,0.11099999999999996,0.1115,0.11400000000000005,0.11110000000000014,0.1119500000000002,0.11384999999999983,0.005248542655282333,69298267,Process Industries,Agricultural Commodities/Milling,stock,common,1000,5,false,MYR
AAX,AIRASIA X BERHAD,1.57,1.57,1.6,1.57,0,0,2044100,,,,,,,1.548557395651245,1.4914896051572035,1.428581783694289,1.4148492504637644,1.4444389852782815,1.568383737331612,1.6421139896595638,1.5520000000000007,1.4869999999999997,1.3690000000000007,1.3576666666666675,1.3922000000000005,1.5975000000000008,1.9077999999999995,0.07592648820912186,701904290,Transportation,Airlines,stock,common,1000,5,false,MYR
ABFMY1,ABF MALAYSIA BOND INDEX FUND,1.233,1.233,1.233,1.233,0,0,0,,,,,,,1.2241383713133254,1.2198668260429264,1.2214447533765962,1.2234348246370368,1.2248541867536078,1.2220658567741198,1.2130401792904073,1.220200000000003,1.2142999999999948,1.221699999999998,1.2263666666666677,1.2287800000000006,1.2252200000000009,1.2114549999999984,0.007724611215946901,,Miscellaneous,Investment Trusts/Mutual Funds,fund,etf,1000,5,false,MYR
ABLEGLOB,ABLE GLOBAL BERHAD,1.84,1.84,1.87,1.83,0,0,564700,,,,,,,1.8194772176506402,1.791456919318837,1.7650337702847538,1.7469483973976416,1.710208229966833,1.6258018456934844,1.5265122313846233,1.8180000000000014,1.7750000000000021,1.7525000000000013,1.7510000000000026,1.7283999999999995,1.6134000000000026,1.4648000000000025,0.04271665206176551,565915479,Process Industries,Containers/Packaging,stock,common,1000,5,false,MYR
ABLEGRP,ABLEGROUP BERHAD,0.11,0.105,0.11,0.105,0,0,153400,,,,,,,0.11050323721739168,0.11072491233697764,0.11112010650609419,0.11154109498535111,0.11240958096076964,0.11404096693054877,0.11603008884347223,0.11099999999999996,0.11050000000000001,0.11100000000000017,0.11183333333333344,0.11220000000000008,0.11560000000000006,0.11572499999999981,0.004038918968755164,29028982,Non-Energy Minerals,Forest Products,stock,common,1000,5,false,MYR
ABMB,ALLIANCE BANK MALAYSIA BERHAD,3.78,3.8,3.82,3.77,0,0,1867000,,,,,,,3.806307771533036,3.808091143241296,3.7848559177049172,3.75638728093441,3.704630146390956,3.6179425749079015,3.542380241740475,3.8220000000000076,3.8179999999999916,3.791999999999992,3.76066666666667,3.691800000000011,3.5711999999999966,3.5005500000000023,0.052331499538185035,5851840473,Finance,Regional Banks,stock,common,1000,5,false,MYR
ACME,ACME HOLDINGS BERHAD,0.205,0.2,0.205,0.195,2.4999999999999885,0.004999999999999977,416400,,,,,,,0.2033054383263574,0.20080238520067858,0.19682625926311767,0.19571744068353836,0.19766092900507037,0.207056278139373,0.21533299697390668,0.2039999999999999,0.20200000000000012,0.19275,0.19133333333333344,0.19350000000000012,0.2091499999999999,0.22869999999999988,0.009501613534375833,71751722,Finance,Real Estate Development,stock,common,1000,5,false,MYR
ACO,ACO GROUP BERHAD,0.23,0.225,0.235,0.22,2.222222222222224,0.0050000000000000044,1465800,,,,,,,0.22825047334062826,0.2280581591760938,0.2278407987587928,0.22739611123944242,0.22657600287393942,0.2260189843842075,0.22520150532586974,0.22800000000000004,0.2275000000000002,0.22724999999999987,0.22916666666666666,0.2255000000000001,0.22424999999999973,0.22749999999999942,0.009078769609076961,78158542,Distribution Services,Wholesale Distributors,stock,common,1000,5,false,MYR
ADB,AUTOCOUNT DOTCOM BERHAD,0.965,0.955,0.98,0.95,1.0471204188481684,0.010000000000000009,2680400,,,,,,,0.971231845587484,0.97636431591004,0.9624589312903632,0.9371827285264342,0.8870979087465655,0.8069970138251809,0.7385898430135437,0.9720000000000001,0.9869999999999998,0.9749999999999999,0.9511666666666667,0.8683999999999998,0.7592,0.70065,0.032407547420593166,525727999.99999994,Technology Services,Packaged Software,stock,common,1000,5,false,MYR
