Ticker,Description,Price,Open,High,Low,Change %,Change,Volume,Pre-market Volume,Pre-market Change,Pre-market Change %,Post-market Volume,Post-market Change,Post-market Change %,Exponential Moving Average (5),Exponential Moving Average (10),Exponential Moving Average (20),Exponential Moving Average (30),Exponential Moving Average (50),Exponential Moving Average (100),Exponential Moving Average (200),Simple Moving Average (5),Simple Moving Average (10),Simple Moving Average (20),Simple Moving Average (30),Simple Moving Average (50),Simple Moving Average (100),Simple Moving Average (200),Average True Range (14),Market Capitalization,Sector,Industry,Type,Sub Type,Price Scale,Min Mov,Fractional,Currency
3A,THREE-A RESOURCES BHD,0.905,0.9,0.915,0.9,0.555555555555556,0.0050000000000000044,102300,,,,,,,0.9042180103852573,0.904120357755785,0.91037604886791,0.9162907751086703,0.9215723371174736,0.9167096850017388,0.8978483571802375,0.9050000000000005,0.9014999999999997,0.9087499999999992,0.923333333333335,0.9322999999999984,0.9243000000000003,0.8880750000000011,0.014338169281690615,441208097,Consumer Non-Durables,Food: Specialty/Candy,stock,common,1000,5,false,MYR
AASIA,ASTRAL ASIA BHD,0.115,0.115,0.115,0.115,0,0,16000,,,,,,,0.11550544231609253,0.11619852603983737,0.11743047896647525,0.11844514225352033,0.11944172391900956,0.1190740234431633,0.11745727359828899,0.11599999999999999,0.11649999999999996,0.11750000000000002,0.11799999999999997,0.12170000000000013,0.12010000000000005,0.11584999999999987,0.005419643681539804,79621400,Process Industries,Agricultural Commodities/Milling,stock,common,1000,5,false,MYR
AAX,AIRASIA X BERHAD,1.33,1.33,1.35,1.32,0.7575757575757582,0.010000000000000009,743500,,,,,,,1.3301731216651533,1.3436385413667475,1.3736364929497944,1.3956253818448496,1.4227601160127334,1.4763538906321028,1.5503507606820248,1.3260000000000005,1.3379999999999996,1.3910000000000005,1.411666666666668,1.4412000000000003,1.4388000000000005,1.6155499999999987,0.04519115984210335,590136086,Transportation,Airlines,stock,common,100,1,false,MYR
ABFMY1,ABF MALAYSIA BOND INDEX FUND,1.223,1.223,1.223,1.223,-0.1632653061224491,-0.0020000000000000018,1600,,,,,,,1.2397704736317767,1.2477573445054448,1.2510513853550211,1.2506028591666152,1.247798220593656,1.240839801170115,1.2294286627402244,1.2456000000000034,1.2538999999999945,1.2536999999999985,1.2533333333333345,1.2481200000000008,1.238490000000001,1.2279999999999984,0.003577712932489475,,Miscellaneous,Investment Trusts/Mutual Funds,fund,etf,1000,1,false,MYR
ABLEGLOB,ABLE GLOBAL BERHAD,1.95,1.91,1.95,1.89,0,0,710400,,,,,,,1.9359288326578616,1.927065812095656,1.940805804610819,1.95841384337281,1.9688388576769553,1.9137379547955187,1.7742377263728033,1.9320000000000008,1.9140000000000001,1.9280000000000008,1.9713333333333332,2.025399999999999,1.9447000000000034,1.7123500000000018,0.0649733101566027,599747425,Process Industries,Containers/Packaging,stock,common,100,1,false,MYR
ABLEGRP,ABLEGROUP BERHAD,0.1,0.105,0.105,0.1,-4.761904761904753,-0.0049999999999999906,6500,,,,,,,0.10263556644713191,0.10317490408719746,0.10498626891599905,0.10658785478097774,0.10865435807281502,0.11107963633625906,0.11348458125275189,0.10299999999999995,0.1025000000000001,0.10550000000000026,0.10750000000000012,0.11080000000000004,0.1118,0.11464999999999971,0.002670920049512872,27709482,Non-Energy Minerals,Forest Products,stock,common,1000,5,false,MYR
ABMB,ALLIANCE BANK MALAYSIA BERHAD,4.46,4.44,4.54,4.42,0,0,4583800,,,,,,,4.3408211642941605,4.2504911548039965,4.159916014792517,4.102187258884763,4.022916169937198,3.8961479414893563,3.751594228192336,4.308000000000001,4.202999999999989,4.138499999999999,4.084999999999998,3.974400000000011,3.8789999999999973,3.674150000000002,0.09553597603320647,6904552627,Finance,Regional Banks,stock,common,100,1,false,MYR
ACME,ACME HOLDINGS BERHAD,0.17,0.17,0.17,0.17,0,0,10200,,,,,,,0.16954553000305927,0.17009014142661497,0.1735790229823425,0.17711374686411577,0.18247543772992753,0.1913769275502319,0.20205835860807222,0.16899999999999998,0.1690000000000002,0.17350000000000004,0.17900000000000008,0.18490000000000012,0.19164999999999996,0.20929999999999985,0.005947797518701101,60988964,Finance,Real Estate Development,stock,common,1000,5,false,MYR
ACO,ACO GROUP BERHAD,0.23,0.23,0.23,0.23,0,0,301000,,,,,,,0.23369877917231327,0.23743461621808445,0.2444882418603363,0.24915634034987738,0.2517209054482645,0.24777704224133232,0.2400862478347184,0.23300000000000004,0.23999999999999985,0.2427500000000002,0.2556666666666667,0.2634,0.2464999999999996,0.23675000000000007,0.014155245831429769,79895402,Distribution Services,Wholesale Distributors,stock,common,1000,5,false,MYR
ADB,AUTOCOUNT DOTCOM BERHAD,1.04,1.05,1.06,1.04,0,0,410100,,,,,,,1.0437511351647095,1.0494813587342395,1.0773147613704361,1.0978527002157001,1.1047989518357142,1.0491473642198617,0.9353540044486458,1.0420000000000003,1.0450000000000013,1.0710000000000002,1.1333333333333326,1.1645999999999994,1.0745,0.870275,0.048706049103238495,578025000,Technology Services,Packaged Software,stock,common,100,1,false,MYR
