Ticker,Description,Price,Open,High,Low,Change %,Change,Volume,Pre-market Volume,Pre-market Change,Pre-market Change %,Post-market Volume,Post-market Change,Post-market Change %,Exponential Moving Average (5),Exponential Moving Average (10),Exponential Moving Average (20),Exponential Moving Average (30),Exponential Moving Average (50),Exponential Moving Average (100),Exponential Moving Average (200),Simple Moving Average (5),Simple Moving Average (10),Simple Moving Average (20),Simple Moving Average (30),Simple Moving Average (50),Simple Moving Average (100),Simple Moving Average (200),Average True Range (14),Market Capitalization,Sector,Industry,Type,Sub Type,Price Scale,Min Mov,Fractional,Currency
3A,THREE-A RESOURCES BHD,0.91,0.9,0.91,0.9,0.5524861878453043,0.0050000000000000044,111200,,,,,,,0.9034325550406732,0.9013355772817214,0.9022387743074899,0.9014174293158351,0.8952752130394734,0.8775185429788318,0.8617155760816229,0.9030000000000002,0.8949999999999999,0.9034999999999993,0.9068333333333349,0.9034999999999992,0.8711500000000002,0.8414000000000008,0.013516427578953608,443659251,Consumer Non-Durables,Food: Specialty/Candy,stock,common,1000,5,false,MYR
AASIA,ASTRAL ASIA BHD,0.11,0.11,0.11,0.11,0,0,50000,,,,,,,0.10980604878549094,0.11117250883950991,0.1123407522010613,0.11243423187528032,0.11228588070994278,0.11242034697809616,0.1129497136037693,0.10900000000000003,0.11099999999999996,0.11525,0.11300000000000003,0.1116000000000001,0.1118500000000002,0.11384999999999987,0.003998522339107598,72598187,Process Industries,Agricultural Commodities/Milling,stock,common,1000,5,false,MYR
AAX,AIRASIA X BERHAD,1.53,1.39,1.55,1.39,11.678832116788314,0.15999999999999992,19247600,,,,,,,1.3558205022599434,1.3108004213326305,1.3115251709430367,1.3393875107378392,1.4135947693764852,1.5728726636282986,1.6496756163450932,1.3080000000000007,1.2679999999999996,1.294000000000001,1.3196666666666677,1.4094000000000009,1.6270000000000011,1.9118499999999998,0.07283676072437248,612489759,Transportation,Airlines,stock,common,1000,5,false,MYR
ABFMY1,ABF MALAYSIA BOND INDEX FUND,1.17,1.17,1.17,1.17,-5.186385737439227,-0.06400000000000006,2000,,,,,,,1.2119355107408458,1.220663577351828,1.2260242309185858,1.2277964240527137,1.2279363400570396,1.2232639313380496,1.213088870726336,1.2210000000000027,1.2241999999999948,1.2283999999999982,1.2315333333333343,1.2302800000000007,1.2251400000000008,1.2108149999999986,0.006422681783446555,,Miscellaneous,Investment Trusts/Mutual Funds,fund,etf,1000,5,false,MYR
ABLEGLOB,ABLE GLOBAL BERHAD,1.73,1.71,1.73,1.71,1.1695906432748548,0.020000000000000018,261600,,,,,,,1.7268490234527334,1.7270546695785356,1.725090061223981,1.7144633013989214,1.6814363582956593,1.600002038173305,1.506928568085055,1.736000000000001,1.715000000000002,1.7345000000000017,1.728666666666669,1.6937999999999998,1.5849000000000024,1.4466500000000024,0.04260203811636739,525932356,Process Industries,Containers/Packaging,stock,common,1000,5,false,MYR
ABLEGRP,ABLEGROUP BERHAD,0.11,0.11,0.11,0.11,4.761904761904766,0.0050000000000000044,32900,,,,,,,0.1088349194660421,0.10992136909516574,0.11114092704826209,0.11181224263235628,0.11286725602636322,0.11452975494223486,0.11642927356065097,0.10799999999999996,0.11050000000000001,0.11200000000000014,0.1120000000000001,0.11300000000000006,0.11625000000000003,0.11589999999999982,0.0038976078628766946,29028982,Non-Energy Minerals,Forest Products,stock,common,1000,5,false,MYR
ABMB,ALLIANCE BANK MALAYSIA BERHAD,3.82,3.77,3.82,3.76,1.5957446808510654,0.06000000000000005,933600,,,,,,,3.796992940177729,3.781838362725877,3.747768532006766,3.7168154701912637,3.666033023482657,3.5868411398611086,3.521865288021264,3.8020000000000076,3.778999999999993,3.7494999999999927,3.7000000000000037,3.661000000000011,3.5473999999999966,3.484500000000003,0.05706331300059996,5820878384,Finance,Regional Banks,stock,common,1000,5,false,MYR
ACME,ACME HOLDINGS BERHAD,0.2,0.195,0.205,0.195,5.263157894736847,0.010000000000000009,2456500,,,,,,,0.1904999501542469,0.18779875169868188,0.18783905295466144,0.18964691271449294,0.1949271835523688,0.20717402358922238,0.21598431958339173,0.1879999999999999,0.18550000000000014,0.18624999999999997,0.18916666666666676,0.19270000000000007,0.2122999999999999,0.22887499999999988,0.00704778212228316,68164134,Finance,Real Estate Development,stock,common,1000,5,false,MYR
ACO,ACO GROUP BERHAD,0.23,0.23,0.23,0.225,0,0,371700,,,,,,,0.2297170718433905,0.22900087912126527,0.2282130543750737,0.22741192949807426,0.22634795528197937,0.22583950721495122,0.22505816883756424,0.23200000000000004,0.22750000000000017,0.22849999999999993,0.22850000000000004,0.22470000000000012,0.2232999999999997,0.2271499999999994,0.009853301656539748,79895402,Distribution Services,Wholesale Distributors,stock,common,1000,5,false,MYR
ADB,AUTOCOUNT DOTCOM BERHAD,1,0.995,1.02,0.99,0.5025125628140708,0.0050000000000000044,1592900,,,,,,,0.9992894242174021,0.9839562063724373,0.9481864730709195,0.9132351568267616,0.8576645034221908,0.7811893295645456,0.7211574722087252,1.0110000000000003,0.9799999999999998,0.9535,0.9155,0.8262999999999999,0.7346999999999998,0.68875,0.038088154014076316,547747000,Technology Services,Packaged Software,stock,common,1000,5,false,MYR
