Ticker,Description,Price,Open,High,Low,Change %,Change,Volume,Pre-market Volume,Pre-market Change,Pre-market Change %,Post-market Volume,Post-market Change,Post-market Change %,Exponential Moving Average (5),Exponential Moving Average (10),Exponential Moving Average (20),Exponential Moving Average (30),Exponential Moving Average (50),Exponential Moving Average (100),Exponential Moving Average (200),Simple Moving Average (5),Simple Moving Average (10),Simple Moving Average (20),Simple Moving Average (30),Simple Moving Average (50),Simple Moving Average (100),Simple Moving Average (200),Average True Range (14),Market Capitalization,Sector,Industry,Type,Sub Type,Price Scale,Min Mov,Fractional,Currency
3A,THREE-A RESOURCES BHD,0.915,0.905,0.92,0.905,1.1049723756906087,0.010000000000000009,273500,,,,,,,0.9081016327067429,0.9063363942929882,0.9099340588689121,0.9148885809179067,0.9200902661083117,0.9162257637792278,0.8981592243906852,0.9060000000000004,0.9049999999999997,0.9039999999999992,0.9180000000000016,0.9309999999999983,0.9239500000000003,0.889850000000001,0.01255136950141191,443659251,Consumer Non-Durables,Food: Specialty/Candy,stock,common,1000,5,false,MYR
AASIA,ASTRAL ASIA BHD,0.115,0.115,0.115,0.115,0,0,10100,,,,,,,0.11522464102937446,0.11580231908451923,0.1169895757526022,0.11801494759127013,0.11910018420974315,0.11891427347970233,0.11740861591955255,0.11499999999999999,0.11599999999999995,0.11675000000000002,0.11833333333333332,0.12110000000000014,0.12015000000000003,0.11582499999999987,0.004673060113164422,79621400,Process Industries,Agricultural Commodities/Milling,stock,common,1000,5,false,MYR
AAX,AIRASIA X BERHAD,1.34,1.31,1.34,1.3,3.0769230769230793,0.040000000000000036,1003400,,,,,,,1.3267179619748601,1.3348253167966635,1.3606859631943247,1.3825600831732414,1.4115313483410006,1.4674463518199425,1.543642323305874,1.3240000000000005,1.3289999999999995,1.3620000000000005,1.3980000000000017,1.4304,1.4376000000000007,1.6058999999999986,0.043493067847340035,581194638,Transportation,Airlines,stock,common,100,1,false,MYR
ABFMY1,ABF MALAYSIA BOND INDEX FUND,1.224,1.224,1.224,1.224,0,0,200,,,,,,,1.2310090993919007,1.239903676900339,1.2461441045649946,1.2472809620802532,1.245968292058965,1.2401794815477205,1.229321167128923,1.2302000000000033,1.2462999999999946,1.2508999999999986,1.2515333333333347,1.2475600000000007,1.238220000000001,1.2283299999999984,0.003151191253013877,,Miscellaneous,Investment Trusts/Mutual Funds,fund,etf,1000,1,false,MYR
ABLEGLOB,ABLE GLOBAL BERHAD,2.01,1.95,2.04,1.94,1.5151515151515054,0.029999999999999805,322900,,,,,,,1.9784233578245514,1.9576791713130979,1.954608251141951,1.9648281436010695,1.9716395863343368,1.9183811952042529,1.7807150101594436,1.9759999999999998,1.9459999999999997,1.9265000000000008,1.9636666666666662,2.016999999999999,1.9518000000000009,1.7228499999999984,0.06745494257072018,608974300,Process Industries,Containers/Packaging,stock,common,100,1,false,MYR
ABLEGRP,ABLEGROUP BERHAD,0.1,0.095,0.1,0.095,0,0,144200,,,,,,,0.10078090857692798,0.10173892192304054,0.10369299411454892,0.10539327952244859,0.10767560420131483,0.11043438767645167,0.11308604837694344,0.10099999999999998,0.10200000000000009,0.10375000000000026,0.10633333333333346,0.10960000000000004,0.11145,0.11449999999999973,0.0024956309580101243,26389985,Non-Energy Minerals,Forest Products,stock,common,1000,5,false,MYR
ABMB,ALLIANCE BANK MALAYSIA BERHAD,4.41,4.43,4.45,4.37,0.2272727272727224,0.009999999999999787,1417500,,,,,,,4.39024330793901,4.32358230792796,4.225477156404478,4.1585285843691215,4.067040161604069,3.9262597352416244,3.7711497711928335,4.432,4.304999999999988,4.191,4.139666666666665,4.002600000000011,3.9008999999999974,3.6894500000000017,0.09049655223941495,6811666359,Finance,Regional Banks,stock,common,100,1,false,MYR
ACME,ACME HOLDINGS BERHAD,0.175,0.175,0.175,0.175,2.9411764705882213,0.004999999999999977,100,,,,,,,0.1730134903712768,0.17217559211119635,0.1739065455821064,0.17671099232214157,0.1816226245824626,0.19042125691915512,0.20125816658008627,0.173,0.17050000000000023,0.17125,0.17716666666666672,0.18300000000000016,0.19119999999999998,0.20824999999999985,0.006398437007502299,60988964,Finance,Real Estate Development,stock,common,1000,5,false,MYR
ACO,ACO GROUP BERHAD,0.225,0.225,0.23,0.225,0,0,315400,,,,,,,0.22831815679179654,0.2324191098594918,0.2398234370931915,0.24505837282377763,0.2488799391266019,0.24654569519948297,0.2396891442640802,0.22800000000000006,0.2339999999999999,0.23775000000000018,0.2478333333333334,0.2623,0.2461499999999996,0.23630000000000007,0.01202225768646181,78158542,Distribution Services,Wholesale Distributors,stock,common,1000,5,false,MYR
ADB,AUTOCOUNT DOTCOM BERHAD,0.99,1,1.01,0.99,1.020408163265307,0.010000000000000009,617100,,,,,,,1.0125929289376918,1.028393621725966,1.0584841753849283,1.0810798397355144,1.0936111441641596,1.0466502103319006,0.9374557316760169,1.02,1.037000000000001,1.0440000000000005,1.1063333333333327,1.1547999999999996,1.0785999999999998,0.8757,0.047345914679232874,539490000,Technology Services,Packaged Software,stock,common,1000,5,false,MYR
