Ticker,Description,Price,Open,High,Low,Change %,Change,Volume,Pre-market Volume,Pre-market Change,Pre-market Change %,Post-market Volume,Post-market Change,Post-market Change %,Exponential Moving Average (5),Exponential Moving Average (10),Exponential Moving Average (20),Exponential Moving Average (30),Exponential Moving Average (50),Exponential Moving Average (100),Exponential Moving Average (200),Simple Moving Average (5),Simple Moving Average (10),Simple Moving Average (20),Simple Moving Average (30),Simple Moving Average (50),Simple Moving Average (100),Simple Moving Average (200),Average True Range (14),Market Capitalization,Sector,Industry,Type,Sub Type,Price Scale,Min Mov,Fractional,Currency
3A,THREE-A RESOURCES BHD,0.925,0.925,0.94,0.925,0,0,412800,,,,,,,0.9294389183662638,0.9326603820676436,0.9314329409777823,0.9275983338411581,0.9194656067321273,0.9003184983481506,0.8786323120859245,0.9280000000000005,0.9359999999999996,0.9379999999999994,0.9258333333333352,0.9168999999999992,0.8980500000000003,0.8597000000000008,0.01580199074480566,453463895,Consumer Non-Durables,Food: Specialty/Candy,stock,common,1000,5,false,MYR
AASIA,ASTRAL ASIA BHD,0.13,0.13,0.13,0.125,0,0,280000,,,,,,,0.12970515946299144,0.12913069594600896,0.1266167897465891,0.1242465699009779,0.12102100322646435,0.11748609035205601,0.11556167363772844,0.129,0.13,0.12675000000000006,0.12250000000000004,0.11940000000000012,0.11500000000000002,0.11474999999999982,0.006282898711327528,85797855,Process Industries,Agricultural Commodities/Milling,stock,common,1000,5,false,MYR
AAX,AIRASIA X BERHAD,1.49,1.5,1.52,1.49,-0.6666666666666672,-0.010000000000000009,956200,,,,,,,1.5026368505992749,1.5171960911685392,1.5217607653600809,1.511188914885094,1.5031340974941736,1.5597824810304672,1.6224643125542841,1.4980000000000004,1.5189999999999997,1.5470000000000006,1.5453333333333348,1.4448000000000008,1.513300000000001,1.8345499999999995,0.055840556465499944,670609222,Transportation,Airlines,stock,common,100,1,false,MYR
ABFMY1,ABF MALAYSIA BOND INDEX FUND,1.241,1.24,1.241,1.24,0.4858299595141704,0.006000000000000005,37000,,,,,,,1.2365264793866457,1.2350772305413036,1.2330252734856593,1.2316934095476797,1.2301630094170057,1.2262699542360562,1.2172159225379835,1.235600000000003,1.2346999999999948,1.233449999999998,1.2268666666666683,1.2288800000000004,1.2288800000000006,1.2154199999999984,0.003017807197892265,,Miscellaneous,Investment Trusts/Mutual Funds,fund,etf,1000,1,false,MYR
ABLEGLOB,ABLE GLOBAL BERHAD,2.15,2.13,2.16,2.11,0.9389671361502356,0.020000000000000018,413100,,,,,,,2.1280778543022354,2.1057234596871095,2.0537871949181907,2.003943440765555,1.923136716892304,1.7842857540840387,1.6343036872075964,2.1300000000000012,2.099000000000002,2.070000000000001,1.9880000000000002,1.8866000000000003,1.7435000000000034,1.5483500000000023,0.057084563223059485,655108745,Process Industries,Containers/Packaging,stock,common,100,1,false,MYR
ABLEGRP,ABLEGROUP BERHAD,0.12,0.115,0.12,0.115,0,0,15100,,,,,,,0.1189468711681975,0.11718065384037117,0.11560587945012879,0.1148217794910938,0.11422500985860459,0.11447246404939714,0.11584000590874405,0.11999999999999997,0.11500000000000006,0.11550000000000023,0.11416666666666678,0.11330000000000004,0.11365000000000001,0.11549999999999981,0.004774207219878431,31667980,Non-Energy Minerals,Forest Products,stock,common,1000,5,false,MYR
ABMB,ALLIANCE BANK MALAYSIA BERHAD,3.97,3.95,3.98,3.93,0.5063291139240511,0.020000000000000018,3048600,,,,,,,3.9292032548967244,3.897679465272369,3.8616093564168414,3.836479228631888,3.7913529873725786,3.700373858400363,3.603099129902449,3.9220000000000086,3.89399999999999,3.842999999999993,3.8323333333333367,3.799200000000013,3.667999999999996,3.5395500000000015,0.043339907073118425,6115018604,Finance,Regional Banks,stock,common,100,1,false,MYR
ACME,ACME HOLDINGS BERHAD,0.205,0.2,0.205,0.2,0,0,1163900,,,,,,,0.2052251795122124,0.2055979469533815,0.20572155887567756,0.20478844264141693,0.20376825936742954,0.20749470910823908,0.21392260957029088,0.20399999999999996,0.20500000000000015,0.20749999999999996,0.2081666666666667,0.1994000000000002,0.20124999999999996,0.22817499999999982,0.007923299656345058,73545514,Finance,Real Estate Development,stock,common,1000,5,false,MYR
ACO,ACO GROUP BERHAD,0.255,0.245,0.26,0.24,4.081632653061228,0.010000000000000009,12123600,,,,,,,0.24283010841540922,0.23743741514670427,0.23381273362396768,0.23223944349484688,0.2304025367040965,0.2284182445057086,0.22666871802528502,0.24100000000000002,0.23300000000000004,0.23250000000000007,0.23099999999999998,0.2300000000000001,0.22554999999999964,0.22862499999999952,0.008276788594135474,85105972,Distribution Services,Wholesale Distributors,stock,common,1000,5,false,MYR
ADB,AUTOCOUNT DOTCOM BERHAD,1.18,1.15,1.2,1.15,1.7241379310344844,0.020000000000000018,1233600,,,,,,,1.1463002610629889,1.1146868203388491,1.0755939172828937,1.0465418641095159,0.9952208453739201,0.9000581113145144,0.8037368035537547,1.1420000000000003,1.1000000000000003,1.0625,1.0349999999999997,1.0023999999999997,0.85315,0.749175,0.04865114741428751,638580000,Technology Services,Packaged Software,stock,common,100,1,false,MYR
