Ticker,Description,Price,Open,High,Low,Change %,Change,Volume,Pre-market Volume,Pre-market Change,Pre-market Change %,Post-market Volume,Post-market Change,Post-market Change %,Exponential Moving Average (5),Exponential Moving Average (10),Exponential Moving Average (20),Exponential Moving Average (30),Exponential Moving Average (50),Exponential Moving Average (100),Exponential Moving Average (200),Simple Moving Average (5),Simple Moving Average (10),Simple Moving Average (20),Simple Moving Average (30),Simple Moving Average (50),Simple Moving Average (100),Simple Moving Average (200),Average True Range (14),Market Capitalization,Sector,Industry,Type,Sub Type,Price Scale,Min Mov,Fractional,Currency
3A,THREE-A RESOURCES BHD,0.965,0.965,0.98,0.965,0,0,679700,,,,,,,0.9597607108508301,0.9555692234833304,0.9496480238359951,0.9446926278655666,0.9356724270832509,0.9154144178574202,0.8903638777604097,0.9580000000000002,0.9534999999999997,0.9469999999999994,0.9446666666666684,0.9335999999999985,0.9175000000000003,0.871625000000001,0.014923458558242413,468170818,Consumer Non-Durables,Food: Specialty/Candy,stock,common,1000,5,false,MYR
AASIA,ASTRAL ASIA BHD,0.11,0.115,0.115,0.11,0,0,136000,,,,,,,0.11703854428649556,0.12123224271890486,0.12398302725796466,0.12427507037319607,0.12302670506123009,0.11987605135448069,0.1172177810601624,0.12,0.12300000000000003,0.12625000000000003,0.12766666666666665,0.12320000000000016,0.11745000000000003,0.11572499999999979,0.00677122555719329,79198021,Process Industries,Agricultural Commodities/Milling,stock,common,1000,5,false,MYR
AAX,AIRASIA X BERHAD,1.45,1.46,1.47,1.45,-0.6849315068493157,-0.010000000000000009,900900,,,,,,,1.4644625859851297,1.4722579121555799,1.4830913628056839,1.4873618041668424,1.4904714092334979,1.5355124991373512,1.5990010662687866,1.4680000000000004,1.4749999999999996,1.4820000000000007,1.503000000000001,1.5182000000000002,1.4680000000000009,1.7505999999999993,0.033143095251367445,657197051,Transportation,Airlines,stock,common,100,1,false,MYR
ABFMY1,ABF MALAYSIA BOND INDEX FUND,1.251,1.243,1.251,1.243,0.9685230024212904,0.011999999999999789,17800,,,,,,,1.244165884614864,1.2430656372740378,1.241020685845294,1.239124808690701,1.236298592203873,1.2310544510863146,1.2213758740370466,1.2428000000000032,1.2438999999999951,1.2410999999999983,1.2387000000000017,1.2324200000000005,1.2317900000000008,1.2193149999999982,0.0025667133247267806,,Miscellaneous,Investment Trusts/Mutual Funds,fund,etf,1000,1,false,MYR
ABLEGLOB,ABLE GLOBAL BERHAD,2.06,2.07,2.08,2.06,-0.9615384615384623,-0.020000000000000018,319400,,,,,,,2.065867421537012,2.0741384228209343,2.078392430558759,2.0627024311134545,2.009973959263289,1.8784636520693443,1.710622658295816,2.066000000000001,2.067000000000002,2.1035000000000013,2.095666666666667,2.0174000000000003,1.8509000000000035,1.6142500000000024,0.06075504730206823,624352424,Process Industries,Containers/Packaging,stock,common,100,1,false,MYR
ABLEGRP,ABLEGROUP BERHAD,0.11,0.115,0.115,0.11,-4.347826086956525,-0.0050000000000000044,400,,,,,,,0.1131505599555307,0.11379435343247406,0.114352024831173,0.11444535473292607,0.1143384105615797,0.11450479878168825,0.11564392497552733,0.11399999999999999,0.11350000000000005,0.11525000000000021,0.11483333333333343,0.11420000000000005,0.11359999999999998,0.11534999999999977,0.0040717311423455775,30348482,Non-Energy Minerals,Forest Products,stock,common,1000,5,false,MYR
ABMB,ALLIANCE BANK MALAYSIA BERHAD,3.86,3.88,3.88,3.85,-0.5154639175257737,-0.020000000000000018,809300,,,,,,,3.839747208615112,3.8199257566901923,3.8124537635073112,3.809395219208497,3.792684028468797,3.7278664992432478,3.633898974110004,3.840000000000008,3.8039999999999905,3.8059999999999916,3.824666666666671,3.8150000000000124,3.732099999999996,3.568900000000002,0.049945708205281034,5913764653,Finance,Regional Banks,stock,common,100,1,false,MYR
ACME,ACME HOLDINGS BERHAD,0.195,0.195,0.195,0.195,0,0,125000,,,,,,,0.19320164691769323,0.1924861648491659,0.19395238957922595,0.1955400546424189,0.1975003060585031,0.20268769002517775,0.21024974923408857,0.19299999999999992,0.1910000000000002,0.193,0.19716666666666677,0.20170000000000016,0.1975,0.2229249999999998,0.006837875100217958,68164134,Finance,Real Estate Development,stock,common,1000,5,false,MYR
ACO,ACO GROUP BERHAD,0.315,0.32,0.325,0.31,0,0,2676900,,,,,,,0.31280561098806636,0.30199414296237137,0.2843153796948991,0.27290248198139994,0.2595382070606568,0.24543066926096493,0.236022711862425,0.31500000000000006,0.30100000000000005,0.279,0.2623333333333334,0.2494000000000001,0.2367999999999996,0.23439999999999955,0.016226030812341703,112895671,Distribution Services,Wholesale Distributors,stock,common,1000,5,false,MYR
ADB,AUTOCOUNT DOTCOM BERHAD,1.26,1.29,1.29,1.25,-0.7874015748031503,-0.010000000000000009,1037600,,,,,,,1.2604998284838675,1.2467780724106654,1.2112482213851434,1.176667359805094,1.1147828091153802,0.9981887208448588,0.8727813261001238,1.2600000000000002,1.2540000000000007,1.2159999999999997,1.1686666666666663,1.1004999999999994,0.9570000000000001,0.80165,0.04186861502012068,699135000,Technology Services,Packaged Software,stock,common,100,1,false,MYR
