Ticker,Description,Price,Open,High,Low,Change %,Change,Volume,Pre-market Volume,Pre-market Change,Pre-market Change %,Post-market Volume,Post-market Change,Post-market Change %,Exponential Moving Average (5),Exponential Moving Average (10),Exponential Moving Average (20),Exponential Moving Average (30),Exponential Moving Average (50),Exponential Moving Average (100),Exponential Moving Average (200),Simple Moving Average (5),Simple Moving Average (10),Simple Moving Average (20),Simple Moving Average (30),Simple Moving Average (50),Simple Moving Average (100),Simple Moving Average (200),Average True Range (14),Market Capitalization,Sector,Industry,Type,Sub Type,Price Scale,Min Mov,Fractional,Currency
3A,THREE-A RESOURCES BHD,0.91,0.93,0.93,0.91,-2.1505376344086042,-0.020000000000000018,12700,,,,,,,0.916343429720538,0.9116318340336382,0.9090175725454007,0.9098572584650729,0.9131288775987344,0.9132946170124387,0.899954363377593,0.9210000000000006,0.9049999999999999,0.9069999999999994,0.9070000000000019,0.9128999999999984,0.9249000000000003,0.8981250000000007,0.010605152253440733,455915049,Consumer Non-Durables,Food: Specialty/Candy,stock,common,1000,5,false,MYR
99SMART,99 SPEED MART RETAIL HOLDINGS BERHAD,2.19,2.17,2.3,2.17,1.3888888888888797,0.029999999999999805,50014700,,,,,,,2.0766593507087334,2.0007768595041324,,,,,,2.052,1.972,,,,,,,18144000000,Retail Trade,Food Retail,stock,common,100,1,false,MYR
AASIA,ASTRAL ASIA BHD,0.105,0.11,0.11,0.105,-4.545454545454549,-0.0050000000000000044,1300,,,,,,,0.10758299904143151,0.10855547268056726,0.11007436165275333,0.11151137538792125,0.11371261786267642,0.11579090380196863,0.1159869156849382,0.10799999999999996,0.10899999999999994,0.10975000000000004,0.11166666666666662,0.11500000000000013,0.11910000000000003,0.11547499999999987,0.003080157006950335,72697796,Process Industries,Agricultural Commodities/Milling,stock,common,1000,5,false,MYR
AAX,AIRASIA X BERHAD,1.59,1.6,1.62,1.57,-0.6250000000000006,-0.010000000000000009,2807100,,,,,,,1.5769932173615717,1.5156066261370391,1.4488694430430862,1.4250247569189982,1.4168947103434681,1.4469973784342993,1.5167074722232539,1.5980000000000003,1.4889999999999994,1.3985000000000003,1.3746666666666683,1.3958000000000002,1.4568000000000014,1.5391499999999985,0.058068646954464134,715316515,Transportation,Airlines,stock,common,100,1,false,MYR
ABFMY1,ABF MALAYSIA BOND INDEX FUND,1.221,1.227,1.227,1.221,-0.48899755501222536,-0.006000000000000005,10600,,,,,,,1.2243018095313742,1.224520475436767,1.2265831636194955,1.229414791211394,1.2331010733739594,1.2343926399191958,1.2282492355677015,1.2258000000000038,1.2242999999999944,1.2238499999999986,1.2288000000000017,1.2393600000000007,1.2376900000000008,1.2312249999999982,0.0036855862823775114,,Miscellaneous,Investment Trusts/Mutual Funds,fund,etf,1000,1,false,MYR
ABLEGLOB,ABLE GLOBAL BERHAD,1.96,1.98,1.98,1.94,-0.5076142131979701,-0.010000000000000009,213600,,,,,,,1.9851823307387135,1.987408149560473,1.983309693262127,1.9816022793308241,1.9803732724831582,1.9419250662832928,1.8198030023179517,2.006,1.9830000000000005,1.9855000000000005,1.9766666666666668,1.9709999999999999,2.004800000000001,1.7965499999999992,0.05674042100348757,605898675,Process Industries,Containers/Packaging,stock,common,100,1,false,MYR
ABLEGRP,ABLEGROUP BERHAD,0.1,0.095,0.1,0.095,0,0,56800,,,,,,,0.0997960473232009,0.09930278176661289,0.0993937605646478,0.10029585031907422,0.10246184102412126,0.10631177015151472,0.11029905214728898,0.09999999999999998,0.09900000000000009,0.09850000000000023,0.09933333333333345,0.10280000000000003,0.10860000000000002,0.1123249999999997,0.0026877420563015736,26389985,Non-Energy Minerals,Forest Products,stock,common,1000,5,false,MYR
ABMB,ALLIANCE BANK MALAYSIA BERHAD,4.4,4.48,4.48,4.4,-2.0044543429844066,-0.08999999999999986,1444800,,,,,,,4.43744043273428,4.412101872058498,4.369837452507074,4.326635719457384,4.24230240802155,4.078872358246365,3.884460238727573,4.460000000000002,4.394999999999989,4.3664999999999985,4.355999999999998,4.240400000000012,4.029999999999998,3.790650000000003,0.08433124097821956,6950995393,Finance,Regional Banks,stock,common,100,1,false,MYR
ACME,ACME HOLDINGS BERHAD,0.165,0.17,0.17,0.16,0,0,536500,,,,,,,0.1663654239058833,0.16707990696716862,0.16841696118675878,0.17012800303507655,0.1740388623887684,0.18291461378501123,0.19508522932315323,0.167,0.1670000000000002,0.16825000000000007,0.1695000000000001,0.17350000000000018,0.18724999999999994,0.1995999999999999,0.0062084350639204575,59195172,Finance,Real Estate Development,stock,common,1000,5,false,MYR
ACO,ACO GROUP BERHAD,0.235,0.23,0.235,0.23,2.1739130434782505,0.004999999999999977,96700,,,,,,,0.23235310782403532,0.23184044774654455,0.23257150210843996,0.2348113779229378,0.23892582307450616,0.24131147391087895,0.23808850278923996,0.2330000000000001,0.23099999999999987,0.23150000000000026,0.2315,0.24019999999999997,0.24679999999999958,0.23505000000000012,0.006655577821226054,79895402,Distribution Services,Wholesale Distributors,stock,common,1000,5,false,MYR
