Ticker,Description,Price,Open,High,Low,Change %,Change,Volume,Pre-market Volume,Pre-market Change,Pre-market Change %,Post-market Volume,Post-market Change,Post-market Change %,Exponential Moving Average (5),Exponential Moving Average (10),Exponential Moving Average (20),Exponential Moving Average (30),Exponential Moving Average (50),Exponential Moving Average (100),Exponential Moving Average (200),Simple Moving Average (5),Simple Moving Average (10),Simple Moving Average (20),Simple Moving Average (30),Simple Moving Average (50),Simple Moving Average (100),Simple Moving Average (200),Average True Range (14),Market Capitalization,Sector,Industry,Type,Sub Type,Price Scale,Min Mov,Fractional,Currency
3A,THREE-A RESOURCES BHD,0.945,0.94,0.95,0.94,-0.5263157894736847,-0.0050000000000000044,147100,,,,,,,0.9439672464905646,0.9388821862582953,0.9290102197969505,0.9225765675400667,0.91307442003286,0.8935567781429739,0.8733426489893071,0.9430000000000002,0.9429999999999996,0.9232499999999997,0.9140000000000018,0.9130999999999991,0.8900000000000005,0.8540250000000007,0.01632004457885175,460817357,Consumer Non-Durables,Food: Specialty/Candy,stock,common,1000,5,false,MYR
AASIA,ASTRAL ASIA BHD,0.135,0.135,0.135,0.125,0,0,631000,,,,,,,0.13132158927746185,0.12718864255296236,0.12245782584705368,0.11996448856142115,0.11736901901975548,0.11512746342000206,0.1142542448123319,0.132,0.12600000000000003,0.12000000000000002,0.11683333333333336,0.11580000000000013,0.11375000000000002,0.11414999999999983,0.00663924393528005,85797855,Process Industries,Agricultural Commodities/Milling,stock,common,1000,5,false,MYR
AAX,AIRASIA X BERHAD,1.58,1.6,1.61,1.57,-1.250000000000001,-0.020000000000000018,1205000,,,,,,,1.5910764264561092,1.5787799741925426,1.5412815266804079,1.5124711593236189,1.4998779617935758,1.569319155557103,1.632883909427321,1.5960000000000005,1.5789999999999993,1.5625000000000007,1.4726666666666677,1.420200000000001,1.5490000000000008,1.8729999999999996,0.0679113872411455,737670134,Transportation,Airlines,stock,common,1000,5,false,MYR
ABFMY1,ABF MALAYSIA BOND INDEX FUND,1.234,1.234,1.234,1.234,0.08110300081102106,0.0009999999999998899,300,,,,,,,1.2332548095928977,1.2322857101104834,1.230152674448724,1.2291945239933775,1.2282858076384107,1.2247432153333908,1.215731889210732,1.2332000000000032,1.232899999999995,1.229299999999998,1.2257333333333345,1.2292800000000004,1.2274600000000007,1.2140849999999983,0.0039090808102192716,,Miscellaneous,Investment Trusts/Mutual Funds,fund,etf,1000,5,false,MYR
ABLEGLOB,ABLE GLOBAL BERHAD,2.04,2.02,2.04,1.98,0.990099009900991,0.020000000000000018,1768700,,,,,,,2.052239074669727,2.031306000013208,1.9664608209831709,1.9158929507256393,1.8426412676748507,1.7205934708128372,1.5898443288265605,2.070000000000001,2.053000000000002,1.9475000000000011,1.8719999999999999,1.8177999999999996,1.694200000000003,1.5147500000000025,0.06053302207648097,636654923,Process Industries,Containers/Packaging,stock,common,1000,5,false,MYR
ABLEGRP,ABLEGROUP BERHAD,0.11,0.11,0.11,0.11,0,0,82100,,,,,,,0.1138110648508426,0.11460488692112895,0.11402463721584209,0.11358885887337149,0.11344772306720469,0.11421298727209968,0.11585582359354801,0.11499999999999996,0.11600000000000006,0.1137500000000002,0.11233333333333344,0.11250000000000007,0.11480000000000005,0.11552499999999981,0.004226294672196299,31667980,Non-Energy Minerals,Forest Products,stock,common,1000,5,false,MYR
ABMB,ALLIANCE BANK MALAYSIA BERHAD,3.87,3.79,3.88,3.78,1.8421052631579022,0.07000000000000028,1935100,,,,,,,3.8201516916644866,3.8075344332578593,3.7967651520340855,3.7819085175118734,3.7441229866535783,3.6613018246740774,3.5753672170283726,3.8080000000000083,3.8009999999999904,3.8039999999999923,3.8003333333333367,3.746400000000012,3.624299999999997,3.5237000000000025,0.04667140068601832,5882802563,Finance,Regional Banks,stock,common,1000,5,false,MYR
ACME,ACME HOLDINGS BERHAD,0.205,0.21,0.21,0.205,-2.380952380952383,-0.0050000000000000044,254000,,,,,,,0.20799259441186824,0.2087831970163726,0.20686114209595743,0.20465561182100486,0.2032498908652683,0.2079906743101285,0.21476389148702113,0.2079999999999999,0.2100000000000002,0.20925,0.20233333333333334,0.19750000000000015,0.20439999999999997,0.22942499999999985,0.00837499211462271,73545514,Finance,Real Estate Development,stock,common,1000,5,false,MYR
ACO,ACO GROUP BERHAD,0.225,0.225,0.225,0.22,-2.1739130434782625,-0.0050000000000000044,1014300,,,,,,,0.22898442175878891,0.2300465593913898,0.2300070585177299,0.22949817817814783,0.22845503285129484,0.22724028603139787,0.22596516337650752,0.22999999999999998,0.23150000000000012,0.23024999999999993,0.22933333333333333,0.22920000000000001,0.22519999999999968,0.22809999999999944,0.007641939649319326,79895402,Distribution Services,Wholesale Distributors,stock,common,1000,5,false,MYR
ADB,AUTOCOUNT DOTCOM BERHAD,1.04,1.08,1.08,1.03,-1.8867924528301903,-0.020000000000000018,1678400,,,,,,,1.0458750752008021,1.0336563204485585,1.0120508273032465,0.9902388185445066,0.9447477440476691,0.8588147823834088,0.7750901194788496,1.06,1.0305000000000002,1.00475,0.999333333333333,0.9546999999999999,0.8125999999999999,0.727325,0.04461299667728078,583530000,Technology Services,Packaged Software,stock,common,1000,5,false,MYR
ADVCON,ADVANCECON HOLDINGS BERHAD,0.28,0.275,0.28,0.27,0,0,2886600,,,,,,,0.28243832840441757,0.28350981103368267,0.28328799834460705,0.28280149217955247,0.2825036681147156,0.28427223351315617,0.2869367125654878,0.28300000000000075,0.28550000000000003,0.28275000000000083,0.2821666666666677,0.28079999999999944,0.2834500000000001,0.29294999999999893,0.008973708577700325,163974932,Industrial Services,Engineering & Construction,stock,common,1000,5,false,MYR
ADVENTA,ADVENTA BHD,0.315,0.305,0.32,0.305,3.2786885245901667,0.010000000000000009,1808600,,,,,,,0.32211852446387335,0.33009823184318093,0.32684798323613323,0.32058548638519285,0.3133287527619044,0.3145378960464781,0.34401387551906226,0.31999999999999984,0.34449999999999975,0.3304999999999998,0.31416666666666704,0.30260000000000004,0.30644999999999983,0.32912857179999977,0.022593080460099817,97782898,Distribution Services,Medical Distributors,stock,common,1000,5,false,MYR
AEM,AE MULTI HOLDINGS BHD,0.145,0.145,0.145,0.145,0,0,22500,,,,,,,0.14620964953639104,0.14563787864551006,0.14311499425221566,0.14136704106815776,0.13970959221488272,0.13932427871618674,0.14642423352016679,0.14700000000000008,0.14649999999999994,0.1427500000000001,0.13933333333333328,0.1368000000000002,0.13834999999999986,0.13842500000000074,0.006711281805930202,31370796,Electronic Technology,Electronic Components,stock,common,1000,5,false,MYR
AEMULUS,AEMULUS HOLDINGS BERHAD,0.35,0.345,0.35,0.34,0,0,2524200,,,,,,,0.3567788096022155,0.3578209380848814,0.3550573495062368,0.3530561573506577,0.349409735561415,0.3409136889661359,0.34242094893335767,0.3600000000000004,0.3605000000000012,0.3527499999999996,0.34750000000000014,0.35419999999999974,0.3399499999999975,0.32257499999999895,0.015662342584519966,241235979,Electronic Technology,Electronic Equipment/Instruments,stock,common,1000,5,false,MYR
