Ticker,Description,Price,Open,High,Low,Change %,Change,Volume,Pre-market Volume,Pre-market Change,Pre-market Change %,Post-market Volume,Post-market Change,Post-market Change %,Exponential Moving Average (5),Exponential Moving Average (10),Exponential Moving Average (20),Exponential Moving Average (30),Exponential Moving Average (50),Exponential Moving Average (100),Exponential Moving Average (200),Simple Moving Average (5),Simple Moving Average (10),Simple Moving Average (20),Simple Moving Average (30),Simple Moving Average (50),Simple Moving Average (100),Simple Moving Average (200),Average True Range (14),Market Capitalization,Sector,Industry,Type,Sub Type,Price Scale,Min Mov,Fractional,Currency
3A,THREE-A RESOURCES BHD,0.935,0.935,0.945,0.935,-0.5319148936170099,-0.004999999999999893,849200,,,,,,,0.9418330363438152,0.9409136004399068,0.9336817008044919,0.9274446247202888,0.9175768524364393,0.8974072336052173,0.8761011703567962,0.9440000000000002,0.9439999999999997,0.9324999999999994,0.9216666666666685,0.9161999999999992,0.8942000000000003,0.8567750000000008,0.015715633934209296,460817357,Consumer Non-Durables,Food: Specialty/Candy,stock,common,1000,5,false,MYR
AASIA,ASTRAL ASIA BHD,0.13,0.125,0.13,0.125,0,0,111000,,,,,,,0.13026105467209123,0.1287401600840097,0.12494601694877075,0.122314277026955,0.11923681768126407,0.11627095498380305,0.1148716497470705,0.131,0.1295,0.12350000000000003,0.1191666666666667,0.11770000000000012,0.11435000000000002,0.11449999999999981,0.006858299823915388,85797855,Process Industries,Agricultural Commodities/Milling,stock,common,1000,5,false,MYR
AAX,AIRASIA X BERHAD,1.53,1.52,1.53,1.51,0.6578947368421059,0.010000000000000009,1074700,,,,,,,1.5403360842382439,1.5511464661346406,1.5373291470041672,1.5164637014616544,1.5042890719766593,1.566284680033784,1.6288468195239398,1.5400000000000005,1.5659999999999994,1.5625000000000007,1.5136666666666678,1.4320000000000008,1.534300000000001,1.8557499999999996,0.06028366126078604,679550670,Transportation,Airlines,stock,common,100,1,false,MYR
ABFMY1,ABF MALAYSIA BOND INDEX FUND,1.234,1.24,1.24,1.234,0,0,4100,,,,,,,1.23377920284234,1.2330610688734354,1.231150544654335,1.2300659006302066,1.2289320471225347,1.2252823059424127,1.216271797910303,1.233800000000003,1.233399999999995,1.232649999999998,1.2265333333333348,1.2290400000000006,1.2280000000000006,1.2145799999999984,0.003558400342584453,,Miscellaneous,Investment Trusts/Mutual Funds,fund,etf,1000,1,false,MYR
ABLEGLOB,ABLE GLOBAL BERHAD,2.13,2.1,2.13,2.08,1.913875598086126,0.040000000000000036,1011500,,,,,,,2.0835287061076,2.0599056530350834,2.00360148627037,1.9537764296450009,1.8772388732475571,1.7479040693826104,1.6088834137857986,2.0680000000000014,2.079000000000002,2.0050000000000017,1.9223333333333334,1.8484,1.7148000000000032,1.5296500000000026,0.060006862857308725,642806173,Process Industries,Containers/Packaging,stock,common,100,1,false,MYR
ABLEGRP,ABLEGROUP BERHAD,0.11,0.11,0.11,0.11,0,0,10400,,,,,,,0.11075280293349976,0.11206356554125586,0.11269689453779937,0.11274853705851524,0.11293789310702589,0.11388906704651248,0.11562621159078763,0.10999999999999996,0.11350000000000005,0.11325000000000023,0.11233333333333344,0.11240000000000006,0.11395000000000005,0.1154499999999998,0.0034280560738389866,29028982,Non-Energy Minerals,Forest Products,stock,common,1000,5,false,MYR
ABMB,ALLIANCE BANK MALAYSIA BERHAD,3.87,3.87,3.87,3.85,0.25906735751295934,0.010000000000000231,703100,,,,,,,3.8564497168719973,3.839302876620778,3.819284307352564,3.8013667671599403,3.761998193044602,3.6769634629676644,3.586723983451121,3.866000000000008,3.83099999999999,3.8069999999999924,3.8123333333333367,3.771200000000012,3.6436999999999973,3.5302500000000014,0.04604232286009393,5975689201,Finance,Regional Banks,stock,common,100,1,false,MYR
ACME,ACME HOLDINGS BERHAD,0.205,0.205,0.205,0.2,0,0,1104900,,,,,,,0.20608495692086287,0.2071932624564183,0.20659982671359808,0.2050003365211751,0.20368259037831835,0.20785397680671916,0.21442932155894362,0.2059999999999999,0.20800000000000018,0.20925,0.2055,0.19810000000000016,0.20284999999999997,0.22939999999999983,0.0075091927786791746,73545514,Finance,Real Estate Development,stock,common,1000,5,false,MYR
ACO,ACO GROUP BERHAD,0.23,0.225,0.235,0.225,2.222222222222224,0.0050000000000000044,1263600,,,,,,,0.22695988577951387,0.22767266417368406,0.2284787196337384,0.2285034351790794,0.22796629720775147,0.2270738052153187,0.2259287888536298,0.225,0.2285000000000001,0.22949999999999995,0.22949999999999998,0.22970000000000002,0.22514999999999968,0.22812499999999947,0.007297647811438183,78158542,Distribution Services,Wholesale Distributors,stock,common,1000,5,false,MYR
ADB,AUTOCOUNT DOTCOM BERHAD,1.08,1.09,1.11,1.07,-0.9174311926605512,-0.010000000000000009,1749900,,,,,,,1.0665926074470722,1.0523105743093362,1.0295377742040939,1.0075614542809284,0.9623140243185305,0.874515517085621,0.7863699822649549,1.0580000000000003,1.0570000000000002,1.02025,1.0131666666666663,0.9742999999999998,0.8289,0.7363250000000001,0.04480013010463913,600045000,Technology Services,Packaged Software,stock,common,100,1,false,MYR
