Ticker,Description,Price,Open,High,Low,Change %,Change,Volume,Pre-market Volume,Pre-market Change,Pre-market Change %,Post-market Volume,Post-market Change,Post-market Change %,Exponential Moving Average (5),Exponential Moving Average (10),Exponential Moving Average (20),Exponential Moving Average (30),Exponential Moving Average (50),Exponential Moving Average (100),Exponential Moving Average (200),Simple Moving Average (5),Simple Moving Average (10),Simple Moving Average (20),Simple Moving Average (30),Simple Moving Average (50),Simple Moving Average (100),Simple Moving Average (200),Average True Range (14),Market Capitalization,Sector,Industry,Type,Sub Type,Price Scale,Min Mov,Fractional,Currency
3A,THREE-A RESOURCES BHD,0.955,0.95,0.96,0.95,0.5263157894736847,0.0050000000000000044,160600,,,,,,,0.9532115994143677,0.9509120498948516,0.9462459238550522,0.9417950242316403,0.9332294805679032,0.9133907230449488,0.8888561153859325,0.9540000000000003,0.9514999999999996,0.9437499999999993,0.9430000000000017,0.9310999999999986,0.9152000000000002,0.870150000000001,0.014526614659263387,465719664,Consumer Non-Durables,Food: Specialty/Candy,stock,common,1000,5,false,MYR
AASIA,ASTRAL ASIA BHD,0.12,0.125,0.125,0.12,-7.692307692307699,-0.010000000000000009,746800,,,,,,,0.125836724644615,0.1267790292467591,0.1270817590602837,0.12631194129446066,0.1241118116885712,0.12027911436251991,0.11736359113688091,0.127,0.1265,0.12825000000000003,0.12899999999999998,0.12310000000000017,0.11745000000000004,0.1157749999999998,0.006669587036744881,85797855,Process Industries,Agricultural Commodities/Milling,stock,common,1000,5,false,MYR
AAX,AIRASIA X BERHAD,1.47,1.48,1.48,1.45,-0.6756756756756763,-0.010000000000000009,817000,,,,,,,1.477540818466542,1.4810272514916687,1.489371997222456,1.492003203096713,1.4934344587323316,1.5388004289052262,1.6019106102958323,1.4780000000000004,1.4779999999999998,1.4860000000000007,1.5110000000000012,1.5090000000000003,1.4717000000000011,1.7617499999999993,0.03601211046904153,661667775,Transportation,Airlines,stock,common,100,1,false,MYR
ABFMY1,ABF MALAYSIA BOND INDEX FUND,1.239,1.239,1.239,1.239,-0.5617977528089804,-0.006999999999999895,6600,,,,,,,1.2429348605751662,1.2424394557088398,1.240185241524022,1.23820678074971,1.2354235272245062,1.2303107908064226,1.2207160955761251,1.2440000000000033,1.243099999999995,1.2397999999999985,1.2377000000000016,1.2318600000000004,1.2312200000000009,1.2186749999999982,0.002135212272667422,,Miscellaneous,Investment Trusts/Mutual Funds,fund,etf,1000,1,false,MYR
ABLEGLOB,ABLE GLOBAL BERHAD,2.03,2.06,2.06,2.02,-2.4038461538461666,-0.050000000000000266,353400,,,,,,,2.0632016984582764,2.076675915572013,2.080363052289232,2.0617087233056237,2.004990532296466,1.8706507208202614,1.7033637033865119,2.070000000000001,2.0730000000000017,2.108500000000001,2.0983333333333336,2.0042,1.8387000000000036,1.6070500000000023,0.06342005485920336,639730548,Process Industries,Containers/Packaging,stock,common,100,1,false,MYR
ABLEGRP,ABLEGROUP BERHAD,0.115,0.11,0.115,0.11,0,0,110000,,,,,,,0.11458875989994405,0.11455699710283161,0.11479014667741633,0.11473482270908675,0.11449571256587622,0.1145876392584432,0.11570768952643316,0.11399999999999999,0.11400000000000006,0.11625000000000023,0.11516666666666678,0.11400000000000006,0.11354999999999998,0.11542499999999978,0.0039234278337262314,30348482,Non-Energy Minerals,Forest Products,stock,common,1000,5,false,MYR
ABMB,ALLIANCE BANK MALAYSIA BERHAD,3.82,3.83,3.88,3.79,-0.26109660574413135,-0.010000000000000231,2259700,,,,,,,3.8044312193840017,3.795691562463127,3.799811938245774,3.8007952504867606,3.786260374030546,3.722069804997487,3.6291303869351346,3.798000000000008,3.780999999999991,3.8099999999999916,3.819000000000004,3.8122000000000127,3.7240999999999955,3.5639000000000025,0.05082460833275198,5929245697,Finance,Regional Banks,stock,common,100,1,false,MYR
ACME,ACME HOLDINGS BERHAD,0.19,0.19,0.195,0.19,0,0,436200,,,,,,,0.19095370556480976,0.19124476477467992,0.19372023214525938,0.19561711356880446,0.19770857811668743,0.20300144127607778,0.21055781719669736,0.19199999999999995,0.18850000000000022,0.19425,0.19816666666666677,0.20130000000000015,0.19769999999999996,0.2233999999999998,0.0075457012996610635,68164134,Finance,Real Estate Development,stock,common,1000,5,false,MYR
ACO,ACO GROUP BERHAD,0.325,0.31,0.335,0.31,3.174603174603177,0.010000000000000009,3285200,,,,,,,0.3100626247231494,0.2955714975116906,0.27751546383781306,0.266895701764715,0.25491831593701303,0.2425913944629225,0.23442725138137502,0.31200000000000006,0.28900000000000003,0.2710000000000001,0.2568333333333334,0.2460000000000001,0.23479999999999962,0.23334999999999956,0.01603729017289333,109421961,Distribution Services,Wholesale Distributors,stock,common,1000,5,false,MYR
ADB,AUTOCOUNT DOTCOM BERHAD,1.27,1.26,1.27,1.25,1.6000000000000014,0.020000000000000018,1076900,,,,,,,1.2561246140887021,1.238026503230747,1.1993918715535965,1.1640871971137876,1.10227825343986,0.987301616298174,0.8648584216502386,1.26,1.2360000000000007,1.2035,1.1569999999999996,1.0906999999999996,0.945,0.7955,0.04293638191682635,688125000,Technology Services,Packaged Software,stock,common,100,1,false,MYR
ADVCON,ADVANCECON HOLDINGS BERHAD,0.27,0.27,0.275,0.27,0,0,189000,,,,,,,0.27144489409558975,0.27166975439221297,0.27252604985373635,0.27373562381370614,0.2756925430897512,0.2793829367378451,0.2836146926323889,0.2730000000000009,0.2710000000000002,0.2710000000000008,0.2738333333333341,0.2773999999999995,0.27900000000000014,0.2865499999999989,0.006792893856206442,155344681,Industrial Services,Engineering & Construction,stock,common,1000,5,false,MYR
ADVENTA,ADVENTA BHD,0.33,0.33,0.335,0.325,0,0,987600,,,,,,,0.32580355586733034,0.3214020650611671,0.3201036243987296,0.3195325134016166,0.3171056388396969,0.3164574834417421,0.3385915241058406,0.32599999999999973,0.3154999999999999,0.3189999999999996,0.31966666666666727,0.3201999999999999,0.3037500000000006,0.3193428574,0.013824419325304187,100838620,Distribution Services,Medical Distributors,stock,common,1000,5,false,MYR
AEM,AE MULTI HOLDINGS BHD,0.13,0.13,0.13,0.125,4.0000000000000036,0.0050000000000000044,28000,,,,,,,0.1296387320121675,0.13069515720136568,0.1329509097728451,0.13443950107471134,0.13582495517402698,0.13729552792262395,0.1437825390937463,0.13000000000000012,0.13,0.13325000000000006,0.1368333333333333,0.13790000000000024,0.1375499999999998,0.13852500000000073,0.007065044442202878,27043791,Electronic Technology,Electronic Components,stock,common,1000,5,false,MYR
AEMULUS,AEMULUS HOLDINGS BERHAD,0.425,0.415,0.435,0.41,3.658536585365857,0.015000000000000013,9250400,,,,,,,0.41159023537073935,0.4050275602790928,0.3961837660803227,0.38878263041748906,0.3778624622997622,0.3610636992780722,0.3531420465014945,0.4100000000000004,0.3975000000000013,0.3997499999999996,0.3846666666666668,0.3702999999999996,0.3572499999999975,0.33097499999999896,0.022095142521532513,275236596,Electronic Technology,Electronic Equipment/Instruments,stock,common,1000,5,false,MYR
AEON,AEON CO. (M) BHD,1.39,1.39,1.4,1.39,0,0,1367200,,,,,,,1.3904470103239441,1.3910538097117988,1.3899376599191473,1.3762134350801467,1.3378558864293626,1.268867697821981,1.2255934174076664,1.3899999999999963,1.3890000000000005,1.4020000000000006,1.4136666666666684,1.3329999999999995,1.223100000000001,1.1671500000000026,0.04263464532011309,1951559980,Retail Trade,Department Stores,stock,common,100,1,false,MYR
AEONCR,AEON CREDIT SERVICE (M) BHD,7.22,7.38,7.4,7.21,-2.168021680216804,-0.16000000000000014,592800,,,,,,,7.344231775375055,7.40214172706341,7.4223423396574315,7.389112309256944,7.26670111081353,6.945472080156021,6.584816015904587,7.373999999999998,7.41999999999998,7.490500000000004,7.428999999999991,7.342999999999998,6.868799999999981,6.321750000000005,0.13178827296299345,3768341614,Finance,Finance/Rental/Leasing,stock,common,100,1,false,MYR
AFFIN,AFFIN BANK BERHAD,2.8,2.61,2.8,2.61,7.692307692307682,0.19999999999999973,19443300,,,,,,,2.614567496662698,2.5567102902099315,2.5186794866720423,2.506169642431017,2.4969056288442513,2.4600276811294304,2.3600272641986217,2.5700000000000025,2.524999999999999,2.497000000000001,2.478333333333334,2.4951999999999996,2.5158,2.330599999999998,0.053297739560035376,6241264859,Finance,Major Banks,stock,common,100,1,false,MYR
AFUJIYA,ABM FUJIYA BERHAD,0.325,0.325,0.33,0.325,-7.142857142857134,-0.024999999999999967,104400,,,,,,,0.3416926132812778,0.3455683011198551,0.3463097417683772,0.3450644152962962,0.34403301188528906,0.347485016144986,0.35587672535141524,0.3449999999999999,0.3474999999999995,0.35075000000000045,0.34583333333333344,0.33769999999999956,0.3474500000000003,0.3591499999999991,0.008009467353972257,62999999,Consumer Durables,Automotive Aftermarket,stock,common,1000,5,false,MYR
